otsikko,teksti,tahdet,url,kieli,tunne
Perusmikki,"Perusmikrofoni, ei kai tuosta enempää sanottava laadullisesti. Se mikä jäi hiertämään on jalustan pohjan kolme kumitallaa, jotka ovat aivan liian korkeita johtaen siihen että mikin jalusta on oikeasti epävakaa. Tämä ei tullut kuvista esille, joten kannattaa ottaa huomioon. Ohessa kuva, joka kertoo tilanteen, pieni painallus sormella sivusta niin mikki on kallellaan. Pitkän vartensa ansiosta pienikin tönäisy saa siis mikin siirtymään, heilahtamaan tai kaatumaan.",2,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
Enemmän häiriötä kuin ääntä...,"Mikrofonin äänenlaatu on luokattoman huono. En odottanutkaan mitään erikoista tämän hintaiselta tuotteelta, mutta minulle laatu oli liian huono esimerkiksi nettipuheluita ajatellen. Voi olla että kohdalleni sattui maanantaikappale tästä tuotteesta. Käytin mikkiä yhdessä Asus STRIX SOAR-äänikortin kanssa, joten äänikortista äänenlaadun heikkous ei ainakaan voinut johtua.",1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
0/5,Erittäin huono mikrofoni enkä suosittelisi tätä kenellekään paitsi äärimmäisessä hätätilanteessa.,1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
täysin kelvoton,"erittäin huono osien ja kokoonpanon laatu, erittäin huono äänen laatu, otti äänen vain aivan vierestä, palautin tämän",1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
Pikkumikki,"Kätevä, kevyt pikkumikki, jonka johtoa voi taivuttaa.",3,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,neutraali
Kympillä kympin mikki,"Köyhän ei kannata ostaa halpaa. Jotta kuuntelijat kuulisivat puheen, saa mikki olla käytännössä katsoen suussa. Äänenlaadusta en osaa sanoa sen kummempaa, että laite toimii riittävän hyvin. Johto on riittävän pitkä, mikkiä saa taiteltua haluamaansa asentoon. Satunnaisiin skype-puheluihin voin suositella kyseistä mikrofonia, mutta jatkuvaan käyttöön tätä en suosittelisi.",2,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
Ok pöytämikki,"Eihän tämä mikään studio mikki ole, mutta hinta/laatusuhteelta tuskin kovin pian parempaakaan pöytämikkiä löytyy.Ehdottomasti vastinetta rahalle.",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,positiivinen
Ihan hyvä,"Hintaansa nähden toimii hyvin! Pysyy jalallaan eikä kaatuile herkästi. Tallentaa äänet, vaikkakin pelikaverit ovat hieman ärtyneitä staattisesta melusta joka tulee aina esille kun puhun mikkiin. Ajaa kuitenkin asianasa mikäli ei ole paljoa rahaa laittaa mikkiin.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,positiivinen
ajaa asiansa,"Hankittu nettipelaamiseen. Mikki kannattaa asettaa melko lähelle suuta, jos haluaa sen kuuluvan hyvin.Hintaisekseen hyvä tuote.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,positiivinen
ei edes toiminut koko roska,"jos voisin antaa miinus pisteitä, tekisin sen. Epäilen onko tässä sisällä edes komponentteja jotka mahdollistavat äänen kun mitään ei tietokoneen päässäkään sanonut. Liekö lyöty joku random piirilevy sisään ja 3.5 johto joka ei johda mihinkään. Ei sillä, ei olisi pitänyt tältä Fuj:tech never heard merkiltä enempää odottaakkaan.",1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,negatiivinen
Mainio hinta-laatusuhde,"Tämä mikrofoni on hintaansa suhden loistava, äänenlaatu ei ole niin hyvä verrattavissa muihin kalliimpiin mikrofoneihin mutta hinnakseen se on erinomainen.",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1,fi,positiivinen
Hyvä tuote,Toimii hyvin yleiskäytössä esim skype.On halpa.Äänenlaatu ei ole paras mahdollinen,4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
hinta/laatusuhde kohdillaan,Hyvin tuntuu toimivan. Just plug and play. Ottaa yllättävän hyvin äänen/äänet kauempaakin.,5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Halvalla hyvä ja toimiva,"Toimii kuten pitääkin. Mikki pitää olla suhteellisen lähellä puhujaa.Miinuksena mykistysnäppäin, hankalasti liikuteltava kytkin jalustan takaosassa. Ja jalustan keveys: mikkiä ei voi taittaa paljoa tai se kaatuu.Silti parempi vaihtoehto kuin headsetit.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Mikin laatu ja hinta samalla tasolla,"Tulin taas huomanneeksi, että hyvää ei saa halvalla. Äänenlaatu on huono joskus johtuvan särinän ja kohinan vuoksi, puheen voimakkuutta ei saa niin ylös kuin itse tahtoisi. Yhdeksän kertaa kymmenestä olen joutunut lähestulkoon huutamaan mikrofoniin. Toisaalta huutamalla siihen se vaimentaa itsestään. Jos olisin tiennyt laadusta, olisin tilannut ebaystä melkein samaan hintaan paremman. Tässä valmistajalle rakentavaa kritiikkiä, aina ei voi onnistua.",1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,negatiivinen
Hintalaatu kohillaan.,Ihan ok mikrofoni vähällä rahalla. Sopii hyvin pelaamiseen.,4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Kohtalainen hintaan suhden.,"Tuote on halpa, joten äänenlaatukin on halpaa. Jos mikrofonille on päivittäistä pitkäaikaista käyttöä, suosittelen sijoittamaan johonkin toiseen tuotteeseen. Mutta loppujen lopuksi tuote kuitenkin toimii ja on siedettävä satunnaiseen käyttöön. Itse todella pettynyt vaikka nyt halpa ostos olikin.",2,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,negatiivinen
Edullinen perusmikki,Itsellä skype käytössä ajaa hommansa hyvin. Ei pahaa taustakohinaa. Taatusti hintansa veroinen.,5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Ostin tämän ja olin pettynyt.,"Tiedän, että yleensä Verkkokaupasta saa hyvää. Luin tämän arvostelut ja päätin ostaa tämän mikrofonin. Suoraan sanoen olin pettynyt. Joskus tämä ei äänittänyt ääntäni, ja äänenlaatu oli huono. Nyt tarkkailen Audio-technica AT2020-mikrofonia. Tämä lojuu hyllyn pohjalla.",2,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,negatiivinen
Hyvä mikki halvalla hinnalla,"Tuotteen laatu erinomainen hintaansa nähden. Nettipelaamiseen (TeamSpeak, Skype yms) soveltuu mainiosti. Ulkoinen olemus on hiukan heiveröinen mutta ei siihen kiinnitä huomiota kun sen asentaa paikallensa. Hyvä äänenlaatu joka tapauksessa ja kalliimpaa mikkiä en näe järkeväksi ostaa jos käyttökohde on nettipelit.",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Edullinen vaihtoehto,"Ostin tämän mikin kun vanhan Icemat (Steelseries) Siberian klipsimikki meni rikki pitkään palvelleena. Kukaan pelikavereista ei huomauttanut, että mikki olisi vaihtunut, joten voisi olettaa että äänenlaatu on sopiva pelitarkoitukseen.Plussaa:Fyysinen päälle/pois vipuHintaTaittuva varsiÄänenlaatu esim. pelaamiseen riittäväMiinusta-Elinikä? (selvinnee myöhemmin)",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Vain Windows-koneisiin,Tässä mikrofonissa on tuki vain Windows-käyttöjärjestelmille.,3,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,neutraali
Hinta / laatu suhde kohdallaan,Hankittu pöytämikrofoniksi pelisessioita varten. Ajaa asianta eikä ole ainakaan hinnalla pilattu.,4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Halpa mikki,Kelpo mikki hintaansa nähden. Tekee tehtävänsä yhtä hyvin kun tämän hintaiselta olettaisikin ja ei kulu käytössä. Satunnaista staatista kahinaa lukuunottamatta äänenlaatu on siedettävä,3,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,neutraali
Ihan toimiva mikrofoni,"Rakenne vähän rimpula mutta ei häiritsevästi. Taipuisa varsi, pysyy pystyssä eri asennoissa. Äänenlaatu ihan hyvä. Hintaansa nähden erinomainen kapine.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Laulajan valinta,Oli hinta/laatu suhteeltaan loisto-ostos. Käytän päämikkinä nykyään ja päivittäin puheohjelmissa kuten teamspeakissa ja Skypessä.,5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Tuote oli pettymys,"Mikki oli erittäin huono laatuinen ja äänenlaatu oli todella huono, vaikka hintaan nähden ei paljoa voinut odottaakkaan. Mikkiä piti pitää noin 10cm päässä suusta tai ääni ei kuulunut. Mikistä kuului myös erittäin paljon ""surinaa"".",1,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,negatiivinen
"Halpa, hyvä","Noniin 10e mikiksi, todella hyvä!Vähän ongelmia tullut, puolessa vuodessa, pientä särinää jonka saa pois",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Headsettejä vihaaville.,"Jos ei headsetin käyttäminen nappaa niin pöytämikrofoni sopii hyvin normaaliin käyttöön Skypessä yms. Hyvä, selkeä äänenlaatu hintaansa nähden.Plussaa vielä on/off napista josta mikin voi kytkeä varmasti pois päältä.",5,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Halpa mikki väliaikaiseen käyttöön.,"Plussaa:Ottaa äänen kaukaakin, eli ei tarvi olla naama kiinni mikrofonissaMiinusta:Kaikki näppäinäänet kuuluvat, oli mikrofoni missä tahansaPALJON häiriöitä, valitettu jatkuvasta vinkunastaMutenappi vaikeasti käytettäväÄänen laatu, perus headsetistä saadaan parempi ääni.",2,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,negatiivinen
Perusmikki,"Mikrofoni on hyvää vastinetta rahoille. Hieman heiveröinen rakenne tuntuu siltä että voi joskus antaa periksi, mutta nyt ajaa asiansa.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
OK tuote,Hintaansa nähden ok tuote. Käytetty skypen kanssa.,4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Ihan ok,"Ostin tämän noin viikko sitten kun vanhemman mallin mikki viimein sanoi itsensä irti, toiminut hyvin tähän asti ilman mitään ongelmia. Kannattaa kuitenkin käyttää rahaa jos haluaa laadukkaamman mikin tai käyttää sitä muuhunkin kuin pelaamiseen, tämä toimii kuitenkin hyvänä väliaikaisratkaisuna.",4,https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=2,fi,positiivinen
Game Boy:n peliäänet OBS studioon,"Tuote ei toimi siihen mihin piti mutta jouduinkin ostamaan näitä kahta eri rinnakkaismallia kun kukaan ei tiennyt kumpi on se jota minä tarvitsen, joten varsinaisesti ei ole kyse toimimattomuudestaa vaan siitä että oli vain väärä malli.",3,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,neutraali
Toimii MacBook Airissa,"Liittää onnistuneesti mikrofonin ja kaiuttimen MacBook Airiin (13"", mid 2012).",5,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,positiivinen
Turha kapine minun tarkoitukseen,Aiemmassa läppärissäni oli audio/mikrofoni sisääntulo (stereo) ja kuulokeliitäntä erikseen. Siis kaksi reikää kyljessä.Uudessa läppärissäni on vain se yksi kuuloke/mic yhdistelmäliitin. Tarvitsen tuoda stereo audiota siään koneeseeni ja luulin tämän piuhan siinä auttavan.Eipä auta. Tuo punainen mikrofoniliitäntä tuo vain mono signaalin.,1,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,negatiivinen
eipä toiminu niin kuin piti,"Läppäriä varten ostin adapterin, jotta voisin yhdistää pelikuulokkeet. Laatu huononi kovasti eikä mikkikään toiminut.",1,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,negatiivinen
Jakaja,"Toimiva ja halpa jakaja, jossa johdon pituus on juuri sopiva työpöytäkäyttöön.",5,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,positiivinen
Hoitaa hommansa,"Ostin adapterin yhdistääkseni vanhat Creativen mikrofonikuulokkeet uuteen työläppäriini, jossa oli vain yksi kuulokemikrofoniliitäntä. Liitin adapterin kuulokkeisiin ja kuulokkeet lopuksi läppäriin (että plug & play hahmottaa kyseessä olevan kuulokemikrofoni). Ääni testatusti kulkee molempiin suuntiin. Jos kuitenkin haluaa irrottaa mikrofonipistokkeen varmistaakseen mikrofonin mykistymisen, niin tällöin toinen kuulokke mykistyy myöskin! Kaikki pistokepaikat on siis oltava käytössä. Sain jatkettua kuulokkeitteni käyttöikää. Adapteri on ohuine johtoineen hieman rimpulan oloinen, mutta näin toimistokäytössä luulisi tuon kestävän. Plussaa värikoodeista. Moni vastaava adapteri on tyylikkäästi ja epäkäytettävästi kokomusta, jolloin kuuloke- ja mikrofoniliityntää on hankala erottaa toisistaan.",4,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,positiivinen
"AIheuttaa häiritseävää hurinaa, mekaanisesti ok","Toimii mekaanisesti, ts liittin menee läppäriin normaalisti.Musiikki kuuluu kaiuttimista, mutta häiritsevä hurina ei kuulu asiaan.Kytketyt laitteet Lenovo Ideapad 710s - DeLOCK 4pin TRRS adapteri - audio kaapeli - Bose Soundlink.Mikrofonia ei tarvitse/käytä tällä hetkellä.Entisessä HP:n läppärissä audio kaapeli ja Bose Soundlink toimivat täydellisesti.Hankin adapterin, koska vanha audio kaapeli ei jostain syystä (?) sopinut mekaanisesti uuteen läppäriin.Soundlinkin bluetooth yhteyden olen varannut muuhun käyttöön.",1,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,negatiivinen
Virheellistä informaatiota tuotteen arvosteluissa,"Ostin tuotteen voidakseni käyttää vanhaa headsettiäni Xbox Onen ohjaimessa. Luin tuotteen arvosteluista kokemuksen, jonka mukaan tämä oli yhteensopiva Xbox Onen kanssa, mutta mikrofonin kanssa oli häiriötä. Ajattelin häiriön olevan vain pieni, ja tämän perusteella tein ostopäätöksen.Ääni kyllä kuului kuulokkeista ok, mutta tosiaan mikrofoniosa ei todellakaan toimi Xbox Onen kanssa. Johdon liitäntäosa on kahdesta standardista juuri se väärä, minkä vuoksi tuote ei ole yhteensopiva Xbox Onen kanssa. Tämä tieto olisi ollut saatavilla pienellä vaivalla, mutta tällä kertaa luotin aiempaan arvosteluun täysin.Muissa laitteissani tuote toimi hyvin.",5,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,positiivinen
"Rakenteeltaan laadukas, mutta vaihtelevasti toimiva","Minulla on ollut käytössä parikin vastaavanlaista adapteria. Tämä on ehdottomasti kokeilemistani adaptereista laadukkaimman ja kestävimmän tuntuinen, mutta toimivuus on vaihdellut hieman laiteyhdistelmästä riippuen. Jostain syystä tämä adapteri ei toiminut oman Galaxy S4:ni ja Creative Fatal1ty -kuulokkeiden kanssa. Sen sijaan pojan XCover 3:n ja kuulokkeiden kanssa adapteri toimi. Toimiessaan laadukas adapteri, jonka johdot ja liitännät eivät pätki niin helposti kuin eräissä toisissa kokeilemissani malleissa.",3,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,neutraali
Läppärikäytössä kelvoton,"Läppärissä nelinapainen liitin jossa samassa reijässä sekä mikki että kuuloke liitännät. Tähän ostin Skypekäyttöön tämän DeLOCK:in että voi kytkeä tavallisen kahdella plugilla varustetun kuuloke/mikki-yhdistelmän läppäriin. En tiedä onko näissä jonkinlaiset vastukset piuhoissa mutta molemmat äänet, sekä mikki että kuuloke, vaimenevat käyttökelvottomiksi. Äänet menee läpi mutta vaimenevat.",1,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,negatiivinen
Ei toiminut ollenkaan,"Ostin adapterin että saan kuulokemikrofonin toimimaan läppärillä. Läppäri ei löydä mikrofonia ollenkaan, sekä vasemmasta kuulokkeesta ei kuulu mitään, ja se vain surisee. Kuulokkeet toimivat ihan hyvin ilman adapteria, sekä sain mikinkin toimimaan toisella adapterilla jonka löysin. Sain tuotteenkin vasta n. 2 viikkoa varauksen jälkeen.",1,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,negatiivinen
Maanantai kappale?,"Ostin tämän tuoteen tarkoituksella että saisin vanhat kuulokeeni toimimaan xbox onen ohjaimen kanssa.Tuote teki sen mitä pitikin , mutta tuoteen laatu ei vastannut odotuksia..entiedä oliko maanatai kappale ,mutta mikrofoni otti häiriötä kyseiselle kaapelilla, vasen puoli kuului heikommin mitä oikea ja vasemmasta kuulokeesta kuului ihmeelistä tausta kohinaa..suositelen jos ostat tuoteen niin osta kaksin kappalein tai sit se 10e kaliimpi kaapeli :Dtuota vaikutti muuten eritäin laadukkaalta hintaansa nähden. selkeä väristys,paksut kaapelit ja jämäkät littimet.",4,https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1,fi,positiivinen
Napppikuulokkeet,"Ei oikein vakuuttanut. Kaulan ympäri menevä johto aavistuksen lyhyt. Minun kappaleeni meni palautukseen, joka hoituikin mutkattomasti.Laite toimi ja yhteys tuli kun oli latauslaitteessa, mutta kun irroitin latauksesta, niin yhteyttä ei saanut muodostettua. No hintakin oli valikoiman alapäästä, että tälleen.",2,https://www.verkkokauppa.com/fi/product/390716/Koss-BT190i-Bluetooth-nappikuulokkeet-musta/reviews?page=1,fi,negatiivinen
"Kuulokkeet, jotka sopivat myös pieneen korvaan","Etsinnässä oli urheilukuulokkeet jotka pysyisivät pienissä korvissa. Nämä istuvat hyvin ja ovat kevyet. Äänenlaatu on hintaan nähden hyvä.Kuulokkeiden ensimmäistä latausta joutui hiukan suostuttelemaan. Moni on maininnut, että kuulokkeet indikoivat akun olevan täynnä ja puhelin ilmoittaa akun lataustason olevan 10%. Minulla oli sama ilmiö, mutta lataamalla ja irrottamalla kun valo muuttuu siniseksi ja laittamalla taas uudelleen lataukseen sain lopulta ladattua akun täyteen. Ehkä 5 -6 toistoa vaati ennenkuin alkoi lataamaan pysyvästi. Tämä johtuu varmaankin siitä, että varastoinnissa akun varaustaso on laskenut liian alas, eikä se riitä latauksen ylläpitoon. Lataus, kun sen sai käynnistymään, kesti pari tuntia.",4,https://www.verkkokauppa.com/fi/product/390716/Koss-BT190i-Bluetooth-nappikuulokkeet-musta/reviews?page=1,fi,positiivinen
